,age,job,education,contact,month,duration,campaign,prev_contact,previous,poutcome,emp_var_rate,cons_conf_idx,deposit_approve
24132,34,0,1,1,0,488,1,0,0,0,-0.1,-42.0,1
24133,34,1,1,1,0,266,3,0,0,0,-0.1,-42.0,0
24134,37,0,0,1,0,130,2,0,0,0,-0.1,-42.0,0
24135,32,0,0,0,0,1025,2,0,0,0,-0.1,-42.0,1
24136,33,0,1,1,0,98,1,0,0,0,-0.1,-42.0,0
24137,29,1,0,1,0,143,1,0,0,0,-0.1,-42.0,0
24138,31,0,1,1,0,559,2,0,0,0,-0.1,-42.0,0
24139,53,0,1,1,0,350,1,0,0,0,-0.1,-42.0,0
24140,30,0,1,1,0,293,1,0,0,0,-0.1,-42.0,0
24141,37,0,0,1,0,138,1,0,0,0,-0.1,-42.0,0
24142,36,1,1,1,0,105,2,0,1,0,-0.1,-42.0,0
24143,33,1,1,1,0,195,1,0,0,0,-0.1,-42.0,0
24144,39,0,1,1,0,689,2,0,0,0,-0.1,-42.0,0
24145,40,0,0,1,0,215,2,0,0,0,-0.1,-42.0,0
24146,30,0,1,1,0,311,3,0,1,0,-0.1,-42.0,0
24147,35,1,1,1,0,633,2,0,0,0,-0.1,-42.0,0
24148,35,1,1,1,0,191,2,0,1,0,-0.1,-42.0,0
24149,31,1,1,1,0,239,2,0,0,0,-0.1,-42.0,0
24150,35,1,1,1,0,125,2,0,0,0,-0.1,-42.0,0
24151,37,0,1,1,0,63,2,0,1,0,-0.1,-42.0,0
24152,36,0,0,1,0,219,7,0,1,0,-0.1,-42.0,0
24153,32,1,1,0,0,65,2,0,0,0,-0.1,-42.0,0
24154,36,0,1,0,0,61,3,0,0,0,-0.1,-42.0,0
24155,46,0,0,1,0,123,3,0,0,0,-0.1,-42.0,0
24156,55,0,1,1,0,92,2,0,0,0,-0.1,-42.0,0
24157,45,1,0,1,0,462,4,0,0,0,-0.1,-42.0,0
24158,32,1,1,1,0,141,4,0,0,0,-0.1,-42.0,0
24159,56,0,1,1,0,51,2,0,0,0,-0.1,-42.0,0
24160,31,0,0,1,0,425,2,0,0,0,-0.1,-42.0,0
24161,56,0,1,1,0,149,2,0,0,0,-0.1,-42.0,0
24162,50,0,1,0,0,547,2,0,0,0,-0.1,-42.0,0
24163,29,0,1,1,0,337,3,0,0,0,-0.1,-42.0,0
24164,43,0,1,1,0,47,1,0,0,0,-0.1,-42.0,0
24165,32,0,1,0,0,35,1,0,0,0,-0.1,-42.0,0
24166,34,1,1,1,0,48,2,0,0,0,-0.1,-42.0,0
24167,42,0,0,1,0,230,1,0,0,0,-0.1,-42.0,0
24168,47,0,1,1,0,109,4,0,0,0,-0.1,-42.0,0
24169,35,0,1,1,0,361,1,0,0,0,-0.1,-42.0,0
24170,31,0,1,1,0,67,2,0,0,0,-0.1,-42.0,0
24171,40,0,0,0,0,107,2,0,0,0,-0.1,-42.0,0
24172,31,0,1,1,0,435,1,0,0,0,-0.1,-42.0,0
24173,31,0,1,1,0,140,1,0,0,0,-0.1,-42.0,0
24174,33,0,1,1,0,294,2,0,0,0,-0.1,-42.0,0
24175,46,0,1,1,0,205,6,0,0,0,-0.1,-42.0,0
24176,32,1,1,1,0,470,2,0,0,0,-0.1,-42.0,0
24177,31,1,1,1,0,427,1,0,0,0,-0.1,-42.0,0
24178,33,0,0,1,0,175,1,0,0,0,-0.1,-42.0,0
24179,53,0,1,1,0,380,1,0,0,0,-0.1,-42.0,0
24180,32,0,0,1,0,215,6,0,1,0,-0.1,-42.0,0
24181,34,0,0,0,0,98,4,0,0,0,-0.1,-42.0,0
24182,30,0,1,1,0,267,2,0,0,0,-0.1,-42.0,0
24183,32,1,1,1,0,51,1,0,0,0,-0.1,-42.0,0
24184,31,0,1,1,0,207,5,0,1,0,-0.1,-42.0,0
24185,49,1,1,1,0,73,1,0,0,0,-0.1,-42.0,0
24186,35,1,1,1,0,20,8,1,1,1,-0.1,-42.0,0
24187,30,0,1,1,0,186,1,0,0,0,-0.1,-42.0,0
24188,42,0,0,1,0,14,6,0,0,0,-0.1,-42.0,0
24189,51,1,1,1,0,120,4,0,0,0,-0.1,-42.0,0
24190,30,1,1,1,0,319,5,0,0,0,-0.1,-42.0,0
24191,36,0,1,1,0,52,2,0,0,0,-0.1,-42.0,0
24192,52,0,1,1,0,154,2,0,0,0,-0.1,-42.0,0
24193,51,1,1,1,0,267,1,0,0,0,-0.1,-42.0,0
24194,34,0,1,1,0,113,1,0,1,0,-0.1,-42.0,0
24195,55,0,1,1,0,159,1,0,0,0,-0.1,-42.0,0
24196,29,0,1,1,0,128,2,0,1,0,-0.1,-42.0,0
24197,51,1,1,1,0,249,2,0,0,0,-0.1,-42.0,0
24198,39,0,1,1,0,195,3,0,1,0,-0.1,-42.0,0
24199,31,0,1,1,0,16,9,0,0,0,-0.1,-42.0,0
24200,48,1,1,1,0,330,3,0,0,0,-0.1,-42.0,0
24201,30,0,0,0,0,25,2,0,0,0,-0.1,-42.0,0
24202,50,1,1,1,0,340,2,0,1,0,-0.1,-42.0,0
24203,32,1,1,1,0,158,2,0,1,0,-0.1,-42.0,0
24204,35,1,0,1,0,192,1,0,0,0,-0.1,-42.0,0
24205,36,0,0,1,0,768,3,0,0,0,-0.1,-42.0,1
24206,40,0,0,1,0,426,2,0,0,0,-0.1,-42.0,0
24207,39,0,1,1,0,260,1,0,0,0,-0.1,-42.0,0
24208,57,0,1,1,0,114,2,0,0,0,-0.1,-42.0,0
24209,30,1,0,1,0,539,1,0,0,0,-0.1,-42.0,0
24210,51,1,1,1,0,187,2,0,0,0,-0.1,-42.0,0
24211,54,0,1,1,0,653,1,0,0,0,-0.1,-42.0,1
24212,31,1,1,1,0,230,1,0,0,0,-0.1,-42.0,0
24213,33,0,0,1,0,340,1,0,0,0,-0.1,-42.0,0
24214,47,0,0,1,0,9,6,0,0,0,-0.1,-42.0,0
24215,39,1,1,1,0,44,2,0,1,0,-0.1,-42.0,0
24216,29,0,0,1,0,142,1,0,0,0,-0.1,-42.0,0
24217,31,1,1,1,0,55,1,0,0,0,-0.1,-42.0,0
24218,50,1,0,1,0,315,3,0,0,0,-0.1,-42.0,0
24219,30,0,0,1,0,326,1,0,0,0,-0.1,-42.0,0
24220,33,1,1,1,0,240,1,0,0,0,-0.1,-42.0,0
24221,29,0,0,1,0,517,1,0,0,0,-0.1,-42.0,0
24222,38,0,0,1,0,972,2,0,0,0,-0.1,-42.0,0
24223,33,1,1,1,0,73,1,0,0,0,-0.1,-42.0,0
24224,41,0,0,1,0,77,3,0,1,0,-0.1,-42.0,0
24225,39,0,1,1,0,279,1,0,0,0,-0.1,-42.0,0
24226,29,1,0,1,0,166,3,0,0,0,-0.1,-42.0,0
24227,49,0,1,1,0,40,3,0,0,0,-0.1,-42.0,0
24228,42,0,0,1,0,93,3,0,0,0,-0.1,-42.0,0
24229,45,0,1,1,0,102,4,0,0,0,-0.1,-42.0,0
24230,31,0,1,1,0,144,2,0,0,0,-0.1,-42.0,0
24231,29,0,1,1,0,265,3,0,0,0,-0.1,-42.0,0
24232,53,1,1,1,0,115,2,0,1,0,-0.1,-42.0,0
24233,53,0,1,1,0,61,2,0,1,0,-0.1,-42.0,0
24234,46,0,0,1,0,201,4,0,0,0,-0.1,-42.0,0
24235,49,0,0,1,0,106,2,0,1,0,-0.1,-42.0,0
24236,43,0,1,0,0,37,4,0,0,0,-0.1,-42.0,0
24237,39,0,1,1,0,418,2,0,0,0,-0.1,-42.0,0
24238,38,0,1,1,0,106,3,0,1,0,-0.1,-42.0,0
24239,33,1,1,1,0,187,2,0,0,0,-0.1,-42.0,0
24240,51,0,1,1,0,101,2,0,0,0,-0.1,-42.0,0
24241,45,0,1,1,0,619,3,0,0,0,-0.1,-42.0,0
24242,32,0,1,0,0,93,4,0,0,0,-0.1,-42.0,0
24243,30,0,1,1,0,127,2,0,1,0,-0.1,-42.0,0
24244,38,0,0,1,0,88,2,0,0,0,-0.1,-42.0,0
24245,44,0,0,1,0,104,4,0,1,0,-0.1,-42.0,0
24246,39,0,1,1,0,43,3,0,0,0,-0.1,-42.0,0
24247,32,0,0,1,0,813,2,0,0,0,-0.1,-42.0,0
24248,50,1,1,1,0,808,3,0,0,0,-0.1,-42.0,0
24249,50,0,1,1,0,600,3,0,1,0,-0.1,-42.0,0
24250,31,0,1,1,0,627,3,0,0,0,-0.1,-42.0,0
24251,41,0,0,1,0,329,2,0,0,0,-0.1,-42.0,0
24252,30,0,1,1,0,399,2,0,1,0,-0.1,-42.0,0
24253,29,1,1,1,0,87,2,0,0,0,-0.1,-42.0,0
24254,36,0,1,1,0,911,3,0,0,0,-0.1,-42.0,0
24255,36,0,1,1,0,352,3,0,0,0,-0.1,-42.0,0
24256,43,0,0,0,0,20,4,0,0,0,-0.1,-42.0,0
24257,46,0,1,1,0,108,2,0,0,0,-0.1,-42.0,0
24258,38,0,1,1,0,262,3,0,0,0,-0.1,-42.0,0
24259,38,0,1,1,0,196,2,0,0,0,-0.1,-42.0,0
24260,29,1,1,1,0,43,4,0,1,0,-0.1,-42.0,0
24261,30,0,0,1,0,128,2,0,0,0,-0.1,-42.0,0
24262,29,0,0,1,0,104,5,0,0,0,-0.1,-42.0,0
24263,36,0,1,1,0,111,3,0,1,0,-0.1,-42.0,0
24264,36,0,1,1,0,61,3,0,0,0,-0.1,-42.0,0
24265,33,0,1,1,0,130,3,0,0,0,-0.1,-42.0,0
24266,33,1,1,0,0,119,3,0,0,0,-0.1,-42.0,0
24267,39,0,1,1,0,165,3,0,0,0,-0.1,-42.0,0
24268,30,1,1,0,0,105,2,0,0,0,-0.1,-42.0,0
24269,33,1,1,1,0,133,4,0,0,0,-0.1,-42.0,0
24270,52,0,1,1,0,179,2,0,0,0,-0.1,-42.0,0
24271,33,1,1,1,0,206,2,0,1,0,-0.1,-42.0,0
24272,46,0,1,1,0,240,2,0,0,0,-0.1,-42.0,0
24273,35,0,0,1,0,198,2,0,0,0,-0.1,-42.0,0
24274,34,0,1,1,0,129,2,0,0,0,-0.1,-42.0,0
24275,57,0,1,1,0,224,2,0,1,0,-0.1,-42.0,0
24276,43,0,1,1,0,157,3,0,0,0,-0.1,-42.0,0
24277,38,0,1,1,0,182,2,0,0,0,-0.1,-42.0,0
24278,33,1,1,1,0,386,2,0,0,0,-0.1,-42.0,0
24279,36,1,1,1,0,642,2,0,0,0,-0.1,-42.0,0
24280,31,1,1,1,0,434,2,0,0,0,-0.1,-42.0,0
24281,41,0,0,1,0,163,2,0,0,0,-0.1,-42.0,0
24282,33,1,1,1,0,214,2,0,1,0,-0.1,-42.0,0
24283,39,0,1,1,0,148,4,0,0,0,-0.1,-42.0,0
24284,30,0,1,1,0,329,2,0,0,0,-0.1,-42.0,0
24285,36,0,0,1,0,221,3,0,0,0,-0.1,-42.0,0
24286,50,0,1,1,0,339,3,0,0,0,-0.1,-42.0,0
24287,31,0,0,1,0,135,2,0,0,0,-0.1,-42.0,0
24288,31,0,1,1,0,41,1,0,0,0,-0.1,-42.0,0
24289,36,0,1,0,0,159,2,0,0,0,-0.1,-42.0,0
24290,33,1,1,1,0,470,2,0,0,0,-0.1,-42.0,0
24291,30,0,1,1,0,75,2,0,0,0,-0.1,-42.0,0
24292,32,1,1,1,0,155,1,0,0,0,-0.1,-42.0,0
24293,41,0,0,1,0,147,1,0,0,0,-0.1,-42.0,0
24294,41,0,0,1,0,167,1,0,0,0,-0.1,-42.0,0
24295,41,0,0,1,0,268,1,0,0,0,-0.1,-42.0,0
24296,22,0,0,0,0,16,1,0,0,0,-0.1,-42.0,0
24297,35,1,1,1,0,533,2,0,0,0,-0.1,-42.0,0
24298,31,1,1,1,0,264,1,0,0,0,-0.1,-42.0,0
24299,30,0,1,1,0,303,4,0,0,0,-0.1,-42.0,0
24300,34,0,1,1,0,91,4,0,0,0,-0.1,-42.0,0
24301,29,1,1,1,0,225,2,0,1,0,-0.1,-42.0,0
24302,39,0,1,1,0,90,3,0,0,0,-0.1,-42.0,0
24303,52,0,0,1,0,283,2,0,0,0,-0.1,-42.0,0
24304,32,1,1,1,0,208,1,0,0,0,-0.1,-42.0,0
24305,30,1,1,1,0,56,4,0,0,0,-0.1,-42.0,0
24306,31,0,1,1,0,319,1,0,1,0,-0.1,-42.0,0
24307,50,0,1,1,0,57,3,0,0,0,-0.1,-42.0,0
24308,46,0,0,1,0,150,3,0,0,0,-0.1,-42.0,0
24309,56,0,1,0,0,871,3,0,0,0,-0.1,-42.0,1
24310,34,0,1,1,0,354,2,0,0,0,-0.1,-42.0,0
24311,45,0,0,1,0,165,3,0,1,0,-0.1,-42.0,0
24312,30,1,1,1,0,88,2,0,0,0,-0.1,-42.0,0
24313,58,1,1,1,0,279,2,0,0,0,-0.1,-42.0,0
24314,30,0,1,1,0,180,2,0,0,0,-0.1,-42.0,0
24315,36,0,1,1,0,156,4,0,0,0,-0.1,-42.0,0
24316,35,1,1,1,0,218,2,0,0,0,-0.1,-42.0,0
24317,49,0,1,1,0,611,3,0,0,0,-0.1,-42.0,0
24318,30,1,1,1,0,248,2,0,0,0,-0.1,-42.0,0
24319,43,0,1,1,0,75,3,0,0,0,-0.1,-42.0,0
24320,46,0,0,1,0,60,2,0,0,0,-0.1,-42.0,0
24321,33,1,1,1,0,986,6,0,0,0,-0.1,-42.0,0
24322,57,1,1,1,0,172,2,0,0,0,-0.1,-42.0,0
24323,29,1,1,1,0,315,2,0,1,0,-0.1,-42.0,0
24324,57,1,1,1,0,399,2,0,0,0,-0.1,-42.0,0
24325,33,1,1,1,0,117,3,0,0,0,-0.1,-42.0,0
24326,36,0,0,1,0,151,3,0,0,0,-0.1,-42.0,0
24327,30,1,1,1,0,513,2,0,0,0,-0.1,-42.0,0
24328,29,0,1,1,0,281,2,0,0,0,-0.1,-42.0,0
24329,36,0,0,1,0,317,2,0,0,0,-0.1,-42.0,0
24330,39,0,1,1,0,116,2,0,0,0,-0.1,-42.0,0
24331,47,1,1,1,0,115,3,0,0,0,-0.1,-42.0,0
24332,55,1,1,1,0,303,2,0,0,0,-0.1,-42.0,0
24333,55,0,0,1,0,97,2,0,0,0,-0.1,-42.0,0
24334,55,0,0,1,0,104,3,0,0,0,-0.1,-42.0,0
24335,54,0,1,1,0,68,2,0,0,0,-0.1,-42.0,0
24336,29,0,1,1,0,136,3,0,0,0,-0.1,-42.0,0
24337,31,0,1,1,0,251,2,0,0,0,-0.1,-42.0,0
24338,31,0,1,1,0,231,2,0,0,0,-0.1,-42.0,0
24339,32,0,0,1,0,251,4,0,0,0,-0.1,-42.0,0
24340,29,1,1,1,0,341,2,0,0,0,-0.1,-42.0,0
24341,30,1,1,1,0,106,3,0,0,0,-0.1,-42.0,0
24342,30,1,1,1,0,361,2,0,1,0,-0.1,-42.0,0
24343,37,1,1,1,0,212,2,0,0,0,-0.1,-42.0,0
24344,55,0,1,1,0,131,2,0,1,0,-0.1,-42.0,0
24345,38,0,0,1,0,60,2,0,0,0,-0.1,-42.0,0
24346,46,0,1,1,0,378,8,0,0,0,-0.1,-42.0,0
24347,29,0,1,1,0,441,4,0,0,0,-0.1,-42.0,0
24348,30,0,1,1,0,282,2,0,1,0,-0.1,-42.0,0
24349,32,0,1,0,0,197,7,0,0,0,-0.1,-42.0,0
24350,41,0,1,1,0,217,3,0,0,0,-0.1,-42.0,0
24351,32,1,1,1,0,250,2,0,1,0,-0.1,-42.0,0
24352,42,0,1,0,0,172,2,0,0,0,-0.1,-42.0,0
24353,31,1,1,1,0,210,2,0,0,0,-0.1,-42.0,0
24354,30,0,1,1,0,952,2,0,0,0,-0.1,-42.0,1
24355,39,0,0,1,0,332,3,0,0,0,-0.1,-42.0,0
24356,33,0,1,1,0,117,6,0,0,0,-0.1,-42.0,0
24357,31,0,0,1,0,194,4,0,0,0,-0.1,-42.0,0
24358,31,0,0,1,0,233,4,0,0,0,-0.1,-42.0,0
24359,35,0,0,1,0,197,4,0,1,0,-0.1,-42.0,0
24360,34,1,1,1,0,493,2,0,1,0,-0.1,-42.0,1
24361,30,0,1,1,0,168,3,0,0,0,-0.1,-42.0,0
24362,36,0,1,1,0,688,2,0,0,0,-0.1,-42.0,0
24363,29,1,1,1,0,205,3,0,0,0,-0.1,-42.0,0
24364,41,0,0,0,0,713,6,0,0,0,-0.1,-42.0,0
24365,52,0,0,1,0,176,2,0,0,0,-0.1,-42.0,0
24366,38,0,1,0,0,215,3,0,0,0,-0.1,-42.0,0
24367,33,1,1,1,0,90,4,0,1,0,-0.1,-42.0,0
24368,32,0,0,1,0,292,2,0,1,0,-0.1,-42.0,0
24369,30,0,1,1,0,232,2,0,1,0,-0.1,-42.0,0
24370,49,0,0,0,0,88,6,0,0,0,-0.1,-42.0,0
24371,46,1,1,1,0,257,2,0,0,0,-0.1,-42.0,0
24372,35,1,1,1,0,295,3,0,0,0,-0.1,-42.0,1
24373,31,0,0,1,0,693,3,0,0,0,-0.1,-42.0,0
24374,55,1,0,1,0,430,2,0,0,0,-0.1,-42.0,0
24375,45,1,0,0,0,134,9,0,0,0,-0.1,-42.0,0
24376,54,0,1,0,0,761,3,0,0,0,-0.1,-42.0,0
24377,41,1,1,0,0,233,4,0,1,0,-0.1,-42.0,0
24378,52,1,1,1,0,134,3,0,0,0,-0.1,-42.0,0
24379,42,0,0,1,0,290,3,0,0,0,-0.1,-42.0,0
24380,59,0,0,1,0,370,2,0,0,0,-0.1,-42.0,0
24381,29,0,1,1,0,766,3,0,0,0,-0.1,-42.0,0
24382,51,1,1,1,0,279,3,0,0,0,-0.1,-42.0,0
24383,48,1,1,1,0,298,2,0,0,0,-0.1,-42.0,0
24384,29,0,1,1,0,157,2,0,0,0,-0.1,-42.0,0
24385,32,0,0,1,0,324,5,0,0,0,-0.1,-42.0,0
24386,48,0,1,1,0,537,2,0,0,0,-0.1,-42.0,0
24387,33,1,1,1,0,182,2,0,0,0,-0.1,-42.0,0
24388,31,0,1,0,0,96,5,0,0,0,-0.1,-42.0,0
24389,36,0,0,1,0,90,2,0,0,0,-0.1,-42.0,0
24390,30,0,1,1,0,59,2,0,0,0,-0.1,-42.0,0
24391,31,0,0,1,0,222,4,0,0,0,-0.1,-42.0,0
24392,58,1,1,1,0,178,2,0,0,0,-0.1,-42.0,0
24393,41,0,0,1,0,146,5,0,0,0,-0.1,-42.0,0
24394,30,1,1,1,0,769,4,0,0,0,-0.1,-42.0,0
24395,36,0,1,1,0,192,2,1,1,1,-0.1,-42.0,0
24396,40,0,1,1,0,825,6,0,1,0,-0.1,-42.0,0
24397,30,0,1,0,0,156,7,0,0,0,-0.1,-42.0,0
24398,50,1,0,0,0,278,6,0,1,0,-0.1,-42.0,0
24399,37,1,1,0,0,76,3,0,0,0,-0.1,-42.0,0
24400,51,0,1,1,0,310,3,0,0,0,-0.1,-42.0,0
24401,36,1,1,1,0,56,2,0,0,0,-0.1,-42.0,0
24402,36,1,1,1,0,40,5,0,0,0,-0.1,-42.0,0
24403,45,0,1,1,0,104,4,0,1,0,-0.1,-42.0,0
24404,31,0,0,1,0,843,3,0,0,0,-0.1,-42.0,0
24405,46,0,0,1,0,185,2,0,0,0,-0.1,-42.0,0
24406,32,0,0,1,0,476,3,0,0,0,-0.1,-42.0,0
24407,33,1,1,1,0,139,3,0,0,0,-0.1,-42.0,0
24408,31,0,1,1,0,283,5,0,0,0,-0.1,-42.0,0
24409,32,1,1,1,0,165,4,0,0,0,-0.1,-42.0,0
24410,38,0,0,1,0,738,2,0,0,0,-0.1,-42.0,0
24411,45,0,0,1,0,265,3,0,0,0,-0.1,-42.0,0
24412,39,1,1,0,0,442,4,0,0,0,-0.1,-42.0,0
24413,42,0,1,1,0,164,3,0,1,0,-0.1,-42.0,0
24414,36,0,1,1,0,422,3,0,0,0,-0.1,-42.0,0
24415,34,0,0,1,0,91,3,0,0,0,-0.1,-42.0,0
24416,33,1,1,1,0,489,2,0,0,0,-0.1,-42.0,0
24417,39,0,0,1,0,391,2,0,0,0,-0.1,-42.0,0
24418,42,0,1,1,0,21,6,0,0,0,-0.1,-42.0,0
24419,29,0,1,1,0,83,4,0,0,0,-0.1,-42.0,0
24420,35,1,1,1,0,86,3,0,1,0,-0.1,-42.0,0
24421,42,0,1,1,0,91,2,0,0,0,-0.1,-42.0,0
24422,56,0,1,1,0,254,5,0,0,0,-0.1,-42.0,0
24423,56,1,1,1,0,149,4,0,0,0,-0.1,-42.0,0
24424,42,0,1,1,0,249,4,0,0,0,-0.1,-42.0,0
24425,31,0,1,1,0,10,5,0,0,0,-0.1,-42.0,0
24426,51,1,1,1,0,358,3,0,0,0,-0.1,-42.0,0
24427,42,0,0,1,0,81,6,0,1,0,-0.1,-42.0,0
24428,57,1,1,1,0,6,7,0,0,0,-0.1,-42.0,0
24429,54,1,1,1,0,138,6,0,0,0,-0.1,-42.0,0
24430,44,0,0,1,0,275,2,0,0,0,-0.1,-42.0,0
24431,37,0,0,1,0,312,3,0,1,0,-0.1,-42.0,0
24432,45,1,1,1,0,69,9,0,0,0,-0.1,-42.0,0
24433,33,1,1,1,0,37,2,0,1,0,-0.1,-42.0,0
24434,56,0,1,1,0,266,6,0,0,0,-0.1,-42.0,0
24435,58,1,1,1,0,159,2,0,0,0,-0.1,-42.0,0
24436,46,1,1,1,0,116,2,0,1,0,-0.1,-42.0,0
24437,44,1,1,1,0,358,4,0,0,0,-0.1,-42.0,0
24438,31,1,0,0,0,144,9,0,0,0,-0.1,-42.0,0
24439,32,1,1,0,0,41,1,0,0,0,-0.1,-42.0,0
24440,40,0,1,1,0,124,4,0,1,0,-0.1,-42.0,0
24441,43,0,1,1,0,298,2,0,0,0,-0.1,-42.0,0
24442,38,1,0,1,0,271,1,0,0,0,-0.1,-42.0,0
24443,41,0,0,1,0,299,1,0,0,0,-0.1,-42.0,0
24444,33,1,1,1,0,152,1,0,0,0,-0.1,-42.0,0
24445,47,0,1,1,0,322,1,0,0,0,-0.1,-42.0,0
24446,33,0,1,0,0,336,1,0,0,0,-0.1,-42.0,0
24447,58,1,1,1,0,441,1,0,0,0,-0.1,-42.0,0
24448,31,1,1,1,0,149,5,0,0,0,-0.1,-42.0,0
24449,33,1,1,1,0,675,1,0,0,0,-0.1,-42.0,0
24450,48,0,1,1,0,118,1,0,0,0,-0.1,-42.0,0
24451,32,1,1,1,0,85,2,0,1,0,-0.1,-42.0,0
24452,49,0,1,1,0,65,1,0,0,0,-0.1,-42.0,0
24453,45,1,1,1,0,239,2,0,1,0,-0.1,-42.0,0
24454,54,1,1,1,0,267,2,0,0,0,-0.1,-42.0,0
24455,30,0,0,1,0,225,2,0,0,0,-0.1,-42.0,0
24456,32,0,1,1,0,54,1,0,0,0,-0.1,-42.0,0
24457,50,0,1,1,0,108,1,0,0,0,-0.1,-42.0,0
24458,49,0,1,1,0,66,2,0,0,0,-0.1,-42.0,0
24459,57,0,1,1,0,108,1,0,0,0,-0.1,-42.0,0
24460,50,0,1,1,0,49,1,0,0,0,-0.1,-42.0,0
24461,38,1,0,1,0,71,1,0,0,0,-0.1,-42.0,0
24462,29,0,1,1,0,729,1,0,0,0,-0.1,-42.0,1
24463,57,0,1,1,0,289,1,0,0,0,-0.1,-42.0,0
24464,58,1,1,1,0,127,1,0,1,0,-0.1,-42.0,0
24465,49,0,1,1,0,846,1,1,1,1,-0.1,-42.0,0
24466,37,1,1,1,0,215,1,0,0,0,-0.1,-42.0,0
24467,57,0,0,1,0,75,1,0,1,0,-0.1,-42.0,0
24468,36,1,1,1,0,248,1,0,0,0,-0.1,-42.0,0
24469,48,0,1,1,0,591,1,0,1,0,-0.1,-42.0,1
24470,43,1,1,1,0,163,1,0,0,0,-0.1,-42.0,0
24471,30,1,1,1,0,337,1,0,0,0,-0.1,-42.0,0
24472,45,0,0,1,0,179,4,0,0,0,-0.1,-42.0,0
24473,40,0,1,1,0,111,1,0,0,0,-0.1,-42.0,0
24474,31,1,1,1,0,63,1,0,0,0,-0.1,-42.0,0
24475,54,1,1,1,0,558,1,0,0,0,-0.1,-42.0,1
24476,36,1,1,1,0,569,1,0,0,0,-0.1,-42.0,0
24477,29,0,1,1,0,153,1,0,1,0,-0.1,-42.0,0
24478,51,0,1,1,0,46,4,0,1,0,-0.1,-42.0,0
24479,48,1,1,1,0,208,1,0,0,0,-0.1,-42.0,0
24480,57,1,1,1,0,22,4,0,1,0,-0.1,-42.0,0
24481,32,1,1,1,0,261,1,0,0,0,-0.1,-42.0,0
24482,58,1,1,1,0,120,2,0,0,0,-0.1,-42.0,0
24483,34,1,1,1,0,253,1,0,0,0,-0.1,-42.0,0
24484,29,0,1,1,0,43,1,0,0,0,-0.1,-42.0,0
24485,38,1,1,1,0,321,1,0,0,0,-0.1,-42.0,0
24486,44,0,1,1,0,46,3,0,0,0,-0.1,-42.0,0
24487,29,0,1,1,0,104,1,0,1,0,-0.1,-42.0,0
24488,37,0,1,1,0,63,2,0,0,0,-0.1,-42.0,0
24489,42,0,1,0,0,81,7,0,0,0,-0.1,-42.0,0
24490,30,0,0,1,0,423,2,0,1,0,-0.1,-42.0,0
24491,55,0,1,1,0,113,1,0,1,0,-0.1,-42.0,0
24492,56,0,1,1,0,71,3,0,0,0,-0.1,-42.0,0
24493,55,0,1,1,0,348,2,0,0,0,-0.1,-42.0,0
24494,43,0,1,1,0,62,6,0,0,0,-0.1,-42.0,0
24495,31,0,0,1,0,588,2,0,1,0,-0.1,-42.0,0
24496,53,0,1,1,0,528,1,0,0,0,-0.1,-42.0,1
24497,34,1,1,1,0,467,1,0,0,0,-0.1,-42.0,1
24498,29,0,1,1,0,530,1,0,1,0,-0.1,-42.0,1
24499,45,0,1,1,0,76,1,0,0,0,-0.1,-42.0,0
24500,30,0,1,1,0,648,1,0,0,0,-0.1,-42.0,1
24501,47,0,0,1,0,258,1,0,1,0,-0.1,-42.0,0
24502,37,1,1,1,0,73,4,0,1,0,-0.1,-42.0,0
24503,45,1,1,1,0,567,1,0,0,0,-0.1,-42.0,0
24504,30,0,1,1,0,13,3,0,0,0,-0.1,-42.0,0
24505,34,0,1,1,0,470,1,0,0,0,-0.1,-42.0,0
24506,53,0,0,0,0,228,6,0,0,0,-0.1,-42.0,0
24507,45,0,1,1,0,22,1,0,0,0,-0.1,-42.0,0
24508,48,0,1,1,0,91,1,0,0,0,-0.1,-42.0,0
24509,49,0,0,1,0,345,3,0,0,0,-0.1,-42.0,0
24510,29,1,1,0,0,346,4,0,1,0,-0.1,-42.0,0
24511,47,0,1,1,0,107,2,0,0,0,-0.1,-42.0,0
24512,32,0,1,1,0,86,3,0,0,0,-0.1,-42.0,0
24513,33,0,1,1,0,710,1,0,0,0,-0.1,-42.0,1
24514,58,1,1,1,0,110,2,0,1,0,-0.1,-42.0,0
24515,35,1,1,1,0,530,1,0,0,0,-0.1,-42.0,1
24516,35,1,1,1,0,529,1,0,0,0,-0.1,-42.0,1
24517,37,0,1,1,0,635,1,0,1,0,-0.1,-42.0,1
24518,47,0,0,1,0,106,1,0,0,0,-0.1,-42.0,0
24519,43,0,1,1,0,40,1,0,0,0,-0.1,-42.0,0
24520,42,1,1,1,0,195,1,0,0,0,-0.1,-42.0,0
24521,50,0,1,1,0,183,1,0,1,0,-0.1,-42.0,0
24522,39,1,1,1,0,195,1,0,0,0,-0.1,-42.0,0
24523,55,1,1,1,0,585,1,0,0,0,-0.1,-42.0,0
24524,42,1,1,1,0,501,3,0,0,0,-0.1,-42.0,0
24525,30,1,1,1,0,222,2,0,0,0,-0.1,-42.0,0
24526,52,1,1,1,0,131,1,0,0,0,-0.1,-42.0,0
24527,43,0,0,1,0,158,1,0,0,0,-0.1,-42.0,0
24528,29,0,1,1,0,215,1,0,0,0,-0.1,-42.0,0
24529,31,1,1,1,0,30,1,0,0,0,-0.1,-42.0,0
