,age,job,education,contact,month,duration,campaign,prev_contact,previous,poutcome,emp_var_rate,cons_conf_idx,deposit_approve
15591,48,services,high.school,1,jul,115,7,0,0,nonexistent,1.4,-42.7,0
15592,43,services,basic.6y,1,jul,939,2,0,0,nonexistent,1.4,-42.7,1
15593,51,management,university.degree,1,jul,60,2,0,0,nonexistent,1.4,-42.7,0
15594,45,admin.,university.degree,1,jul,340,1,0,0,nonexistent,1.4,-42.7,0
15595,57,technician,professional.course,1,jul,54,2,0,0,nonexistent,1.4,-42.7,0
15596,44,technician,university.degree,1,jul,73,2,0,0,nonexistent,1.4,-42.7,0
15597,58,retired,basic.4y,1,jul,362,5,0,0,nonexistent,1.4,-42.7,0
15598,43,management,university.degree,1,jul,746,1,0,0,nonexistent,1.4,-42.7,0
15599,59,admin.,basic.4y,1,jul,745,6,0,0,nonexistent,1.4,-42.7,1
15600,38,admin.,high.school,1,jul,319,2,0,0,nonexistent,1.4,-42.7,0
15601,30,admin.,high.school,1,jul,219,1,0,0,nonexistent,1.4,-42.7,0
15602,43,technician,high.school,1,jul,200,1,0,0,nonexistent,1.4,-42.7,0
15603,51,technician,basic.9y,1,jul,136,4,0,0,nonexistent,1.4,-42.7,0
15604,44,technician,university.degree,1,jul,154,1,0,0,nonexistent,1.4,-42.7,0
15605,40,blue-collar,professional.course,0,jul,108,5,0,0,nonexistent,1.4,-42.7,0
15606,46,management,university.degree,1,jul,87,3,0,0,nonexistent,1.4,-42.7,0
15607,57,technician,professional.course,1,jul,68,2,0,0,nonexistent,1.4,-42.7,0
15608,57,self-employed,university.degree,0,jul,644,1,0,0,nonexistent,1.4,-42.7,0
15609,59,blue-collar,basic.6y,1,jul,108,7,0,0,nonexistent,1.4,-42.7,0
15610,47,housemaid,basic.4y,0,jul,148,1,0,0,nonexistent,1.4,-42.7,0
15611,56,services,university.degree,1,jul,139,2,0,0,nonexistent,1.4,-42.7,0
15612,39,blue-collar,high.school,1,jul,84,4,0,0,nonexistent,1.4,-42.7,0
15613,40,blue-collar,professional.course,1,jul,240,2,0,0,nonexistent,1.4,-42.7,0
15614,57,admin.,basic.9y,1,jul,194,3,0,0,nonexistent,1.4,-42.7,0
15615,47,blue-collar,professional.course,1,jul,330,4,0,0,nonexistent,1.4,-42.7,0
15616,46,management,university.degree,1,jul,662,2,0,0,nonexistent,1.4,-42.7,1
15617,57,self-employed,university.degree,0,jul,40,1,0,0,nonexistent,1.4,-42.7,0
15618,31,admin.,university.degree,1,jul,173,1,0,0,nonexistent,1.4,-42.7,0
15619,47,housemaid,basic.4y,1,jul,78,1,0,0,nonexistent,1.4,-42.7,0
15620,59,retired,basic.9y,1,jul,551,4,0,0,nonexistent,1.4,-42.7,0
15621,50,management,university.degree,0,jul,130,7,0,0,nonexistent,1.4,-42.7,0
15622,47,housemaid,basic.4y,1,jul,139,1,0,0,nonexistent,1.4,-42.7,0
15623,44,management,high.school,0,jul,13,1,0,0,nonexistent,1.4,-42.7,0
15624,47,housemaid,basic.4y,1,jul,367,1,0,0,nonexistent,1.4,-42.7,0
15625,44,management,high.school,0,jul,137,1,0,0,nonexistent,1.4,-42.7,0
15626,42,self-employed,university.degree,1,jul,97,2,0,0,nonexistent,1.4,-42.7,0
15627,55,admin.,university.degree,1,jul,73,4,0,0,nonexistent,1.4,-42.7,0
15628,44,management,high.school,1,jul,126,1,0,0,nonexistent,1.4,-42.7,0
15629,44,management,high.school,1,jul,164,1,0,0,nonexistent,1.4,-42.7,0
15630,39,admin.,university.degree,1,jul,50,3,0,0,nonexistent,1.4,-42.7,0
15631,42,self-employed,university.degree,1,jul,84,2,0,0,nonexistent,1.4,-42.7,0
15632,43,services,basic.6y,1,jul,547,3,0,0,nonexistent,1.4,-42.7,0
15633,44,management,high.school,1,jul,292,1,0,0,nonexistent,1.4,-42.7,0
15634,56,blue-collar,basic.4y,1,jul,241,6,0,0,nonexistent,1.4,-42.7,0
15635,44,management,high.school,1,jul,418,1,0,0,nonexistent,1.4,-42.7,0
15636,44,services,high.school,0,jul,112,1,0,0,nonexistent,1.4,-42.7,0
15637,57,retired,basic.4y,1,jul,65,5,0,0,nonexistent,1.4,-42.7,0
15638,42,admin.,high.school,0,jul,388,1,0,0,nonexistent,1.4,-42.7,0
15639,53,unemployed,basic.6y,1,jul,273,1,0,0,nonexistent,1.4,-42.7,0
15640,46,admin.,university.degree,0,jul,59,4,0,0,nonexistent,1.4,-42.7,0
15641,40,blue-collar,professional.course,1,jul,431,1,0,0,nonexistent,1.4,-42.7,1
15642,43,services,basic.6y,1,jul,405,3,0,0,nonexistent,1.4,-42.7,0
15643,49,admin.,high.school,1,jul,263,1,0,0,nonexistent,1.4,-42.7,0
15644,40,admin.,high.school,1,jul,837,2,0,0,nonexistent,1.4,-42.7,1
15645,36,blue-collar,basic.9y,1,jul,63,1,0,0,nonexistent,1.4,-42.7,0
15646,45,admin.,high.school,0,jul,55,1,0,0,nonexistent,1.4,-42.7,0
15647,51,services,high.school,0,jul,596,3,0,0,nonexistent,1.4,-42.7,1
15648,37,admin.,university.degree,1,jul,35,1,0,0,nonexistent,1.4,-42.7,0
15649,47,housemaid,basic.4y,1,jul,71,3,0,0,nonexistent,1.4,-42.7,0
15650,38,admin.,university.degree,1,jul,101,3,0,0,nonexistent,1.4,-42.7,0
15651,43,services,high.school,1,jul,337,1,0,0,nonexistent,1.4,-42.7,0
15652,43,services,basic.6y,1,jul,65,4,0,0,nonexistent,1.4,-42.7,0
15653,45,services,high.school,1,jul,174,1,0,0,nonexistent,1.4,-42.7,0
15654,45,admin.,high.school,1,jul,201,1,0,0,nonexistent,1.4,-42.7,0
15655,45,admin.,basic.6y,0,jul,296,1,0,0,nonexistent,1.4,-42.7,0
15656,35,entrepreneur,university.degree,1,jul,180,3,0,0,nonexistent,1.4,-42.7,0
15657,37,admin.,university.degree,1,jul,332,1,0,0,nonexistent,1.4,-42.7,0
15658,56,blue-collar,basic.4y,1,jul,55,3,0,0,nonexistent,1.4,-42.7,0
15659,45,admin.,high.school,1,jul,301,1,0,0,nonexistent,1.4,-42.7,0
15660,51,admin.,university.degree,0,jul,359,1,0,0,nonexistent,1.4,-42.7,0
15661,54,blue-collar,basic.4y,1,jul,54,1,0,0,nonexistent,1.4,-42.7,0
15662,51,technician,basic.9y,1,jul,114,1,0,0,nonexistent,1.4,-42.7,0
15663,59,admin.,high.school,1,jul,86,3,0,0,nonexistent,1.4,-42.7,0
15664,55,admin.,university.degree,1,jul,404,2,0,0,nonexistent,1.4,-42.7,0
15665,34,blue-collar,high.school,1,jul,435,2,0,0,nonexistent,1.4,-42.7,0
15666,57,admin.,university.degree,1,jul,231,3,0,0,nonexistent,1.4,-42.7,0
15667,40,blue-collar,basic.4y,0,jul,40,5,0,0,nonexistent,1.4,-42.7,0
15668,43,admin.,university.degree,1,jul,73,6,0,0,nonexistent,1.4,-42.7,0
15669,45,admin.,high.school,1,jul,300,1,0,0,nonexistent,1.4,-42.7,0
15670,48,services,high.school,1,jul,193,6,0,0,nonexistent,1.4,-42.7,0
15671,44,management,high.school,0,jul,73,5,0,0,nonexistent,1.4,-42.7,0
15672,47,technician,basic.9y,1,jul,502,2,0,0,nonexistent,1.4,-42.7,0
15673,47,self-employed,university.degree,1,jul,83,4,0,0,nonexistent,1.4,-42.7,0
15674,51,admin.,university.degree,1,jul,289,4,0,0,nonexistent,1.4,-42.7,0
15675,54,management,professional.course,1,jul,89,1,0,0,nonexistent,1.4,-42.7,0
15676,48,services,high.school,1,jul,157,3,0,0,nonexistent,1.4,-42.7,0
15677,51,admin.,university.degree,1,jul,438,2,0,0,nonexistent,1.4,-42.7,0
15678,55,technician,professional.course,0,jul,155,1,0,0,nonexistent,1.4,-42.7,0
15679,40,blue-collar,professional.course,1,jul,189,1,0,0,nonexistent,1.4,-42.7,0
15680,40,blue-collar,professional.course,1,jul,96,3,0,0,nonexistent,1.4,-42.7,0
15681,44,services,high.school,1,jul,395,2,0,0,nonexistent,1.4,-42.7,0
15682,26,blue-collar,high.school,1,jul,246,1,0,0,nonexistent,1.4,-42.7,0
15683,59,admin.,high.school,1,jul,630,3,0,0,nonexistent,1.4,-42.7,1
15684,37,admin.,university.degree,1,jul,60,4,0,0,nonexistent,1.4,-42.7,0
15685,51,technician,basic.9y,1,jul,116,3,0,0,nonexistent,1.4,-42.7,0
15686,47,admin.,university.degree,1,jul,231,8,0,0,nonexistent,1.4,-42.7,0
15687,43,services,basic.6y,1,jul,76,5,0,0,nonexistent,1.4,-42.7,0
15688,53,unemployed,basic.6y,1,jul,131,3,0,0,nonexistent,1.4,-42.7,0
15689,51,admin.,university.degree,1,jul,470,2,0,0,nonexistent,1.4,-42.7,0
15690,50,management,university.degree,1,jul,85,3,0,0,nonexistent,1.4,-42.7,0
15691,48,blue-collar,basic.9y,1,jul,60,3,0,0,nonexistent,1.4,-42.7,0
15692,48,technician,professional.course,1,jul,383,2,0,0,nonexistent,1.4,-42.7,1
15693,36,services,high.school,1,jul,719,2,0,0,nonexistent,1.4,-42.7,0
15694,40,unemployed,basic.9y,1,jul,68,2,0,0,nonexistent,1.4,-42.7,0
15695,56,admin.,basic.6y,1,jul,70,3,0,0,nonexistent,1.4,-42.7,0
15696,36,blue-collar,basic.9y,1,jul,234,2,0,0,nonexistent,1.4,-42.7,0
15697,40,blue-collar,professional.course,1,jul,81,5,0,0,nonexistent,1.4,-42.7,0
15698,59,blue-collar,basic.6y,1,jul,106,10,0,0,nonexistent,1.4,-42.7,0
15699,57,self-employed,university.degree,1,jul,83,4,0,0,nonexistent,1.4,-42.7,0
15700,44,blue-collar,basic.9y,1,jul,89,2,0,0,nonexistent,1.4,-42.7,0
15701,47,blue-collar,basic.4y,1,jul,82,4,0,0,nonexistent,1.4,-42.7,0
15702,42,services,high.school,1,jul,118,3,0,0,nonexistent,1.4,-42.7,0
15703,46,admin.,high.school,1,jul,76,10,0,0,nonexistent,1.4,-42.7,0
15704,49,technician,university.degree,0,jul,97,1,0,0,nonexistent,1.4,-42.7,0
15705,47,blue-collar,professional.course,1,jul,86,2,0,0,nonexistent,1.4,-42.7,0
15706,49,technician,professional.course,1,jul,359,2,0,0,nonexistent,1.4,-42.7,0
15707,40,blue-collar,professional.course,1,jul,102,5,0,0,nonexistent,1.4,-42.7,0
15708,46,housemaid,basic.4y,1,jul,59,8,0,0,nonexistent,1.4,-42.7,0
15709,53,services,high.school,1,jul,153,1,0,0,nonexistent,1.4,-42.7,0
15710,41,technician,professional.course,1,jul,112,2,0,0,nonexistent,1.4,-42.7,0
15711,40,blue-collar,professional.course,1,jul,674,2,0,0,nonexistent,1.4,-42.7,0
15712,37,admin.,university.degree,0,jul,1009,5,0,0,nonexistent,1.4,-42.7,1
15713,54,admin.,university.degree,1,jul,121,2,0,0,nonexistent,1.4,-42.7,0
15714,42,management,university.degree,1,jul,141,3,0,0,nonexistent,1.4,-42.7,0
15715,44,services,high.school,1,jul,158,5,0,0,nonexistent,1.4,-42.7,0
15716,42,self-employed,university.degree,1,jul,624,3,0,0,nonexistent,1.4,-42.7,0
15717,43,management,university.degree,1,jul,93,2,0,0,nonexistent,1.4,-42.7,0
15718,49,technician,professional.course,1,jul,534,3,0,0,nonexistent,1.4,-42.7,0
15719,43,unemployed,basic.9y,1,jul,117,2,0,0,nonexistent,1.4,-42.7,0
15720,54,housemaid,basic.4y,1,jul,78,3,0,0,nonexistent,1.4,-42.7,0
15721,37,blue-collar,basic.9y,1,jul,247,3,0,0,nonexistent,1.4,-42.7,0
15722,45,services,university.degree,0,jul,317,8,0,0,nonexistent,1.4,-42.7,0
15723,53,admin.,high.school,0,jul,75,3,0,0,nonexistent,1.4,-42.7,0
15724,56,services,university.degree,1,jul,63,5,0,0,nonexistent,1.4,-42.7,0
15725,43,blue-collar,basic.9y,1,jul,318,7,0,0,nonexistent,1.4,-42.7,0
15726,52,admin.,university.degree,1,jul,867,2,0,0,nonexistent,1.4,-42.7,1
15727,43,unemployed,basic.9y,0,jul,41,2,0,0,nonexistent,1.4,-42.7,0
15728,56,services,high.school,1,jul,761,8,0,0,nonexistent,1.4,-42.7,0
15729,36,management,university.degree,1,jul,310,5,0,0,nonexistent,1.4,-42.7,0
15730,48,self-employed,high.school,1,jul,88,3,0,0,nonexistent,1.4,-42.7,0
15731,45,admin.,high.school,1,jul,283,4,0,0,nonexistent,1.4,-42.7,0
15732,42,admin.,basic.9y,1,jul,418,3,0,0,nonexistent,1.4,-42.7,0
15733,45,self-employed,university.degree,1,jul,179,8,0,0,nonexistent,1.4,-42.7,0
15734,39,admin.,high.school,1,jul,419,7,0,0,nonexistent,1.4,-42.7,0
15735,43,housemaid,basic.4y,1,jul,88,4,0,0,nonexistent,1.4,-42.7,0
15736,53,management,high.school,1,jul,121,2,0,0,nonexistent,1.4,-42.7,0
15737,48,admin.,university.degree,1,jul,141,7,0,0,nonexistent,1.4,-42.7,0
15738,53,admin.,university.degree,1,jul,320,3,0,0,nonexistent,1.4,-42.7,0
15739,42,technician,professional.course,1,jul,154,5,0,0,nonexistent,1.4,-42.7,0
15740,41,admin.,high.school,1,jul,339,8,0,0,nonexistent,1.4,-42.7,0
15741,54,admin.,high.school,1,jul,493,5,0,0,nonexistent,1.4,-42.7,0
15742,43,admin.,high.school,1,jul,551,3,0,0,nonexistent,1.4,-42.7,1
15743,50,self-employed,professional.course,1,jul,106,2,0,0,nonexistent,1.4,-42.7,0
15744,44,admin.,university.degree,1,jul,239,4,0,0,nonexistent,1.4,-42.7,0
15745,39,technician,university.degree,1,jul,644,3,0,0,nonexistent,1.4,-42.7,0
15746,38,admin.,university.degree,1,jul,124,3,0,0,nonexistent,1.4,-42.7,0
15747,39,technician,university.degree,1,jul,333,4,0,0,nonexistent,1.4,-42.7,0
15748,53,admin.,high.school,1,jul,180,5,0,0,nonexistent,1.4,-42.7,0
15749,32,blue-collar,basic.4y,1,jul,160,4,0,0,nonexistent,1.4,-42.7,0
15750,36,housemaid,basic.4y,1,jul,76,2,0,0,nonexistent,1.4,-42.7,0
15751,50,self-employed,university.degree,1,jul,433,4,0,0,nonexistent,1.4,-42.7,0
15752,56,technician,basic.6y,1,jul,120,4,0,0,nonexistent,1.4,-42.7,0
15753,27,admin.,high.school,1,jul,290,2,0,0,nonexistent,1.4,-42.7,0
15754,57,admin.,university.degree,1,jul,118,4,0,0,nonexistent,1.4,-42.7,0
15755,39,admin.,high.school,1,jul,58,5,0,0,nonexistent,1.4,-42.7,0
15756,40,admin.,university.degree,1,jul,114,4,0,0,nonexistent,1.4,-42.7,0
15757,43,unemployed,basic.9y,1,jul,398,7,0,0,nonexistent,1.4,-42.7,0
15758,42,services,basic.4y,1,jul,101,3,0,0,nonexistent,1.4,-42.7,0
15759,47,services,basic.6y,1,jul,159,10,0,0,nonexistent,1.4,-42.7,0
15760,36,technician,university.degree,1,jul,127,4,0,0,nonexistent,1.4,-42.7,0
15761,43,housemaid,basic.4y,1,jul,90,6,0,0,nonexistent,1.4,-42.7,0
15762,46,admin.,professional.course,1,jul,155,2,0,0,nonexistent,1.4,-42.7,0
15763,37,services,high.school,1,jul,264,5,0,0,nonexistent,1.4,-42.7,0
15764,58,unemployed,high.school,1,jul,377,4,0,0,nonexistent,1.4,-42.7,0
15765,57,retired,high.school,1,jul,73,2,0,0,nonexistent,1.4,-42.7,0
15766,58,housemaid,university.degree,1,jul,71,6,0,0,nonexistent,1.4,-42.7,0
15767,58,admin.,university.degree,1,jul,257,6,0,0,nonexistent,1.4,-42.7,0
15768,55,services,high.school,1,jul,499,3,0,0,nonexistent,1.4,-42.7,0
15769,55,blue-collar,basic.4y,1,jul,213,3,0,0,nonexistent,1.4,-42.7,0
15770,36,housemaid,basic.4y,1,jul,262,4,0,0,nonexistent,1.4,-42.7,0
15771,46,self-employed,university.degree,1,jul,22,3,0,0,nonexistent,1.4,-42.7,0
15772,46,management,basic.9y,1,jul,83,7,0,0,nonexistent,1.4,-42.7,0
15773,47,blue-collar,basic.9y,1,jul,138,3,0,0,nonexistent,1.4,-42.7,0
15774,48,self-employed,university.degree,1,jul,191,2,0,0,nonexistent,1.4,-42.7,0
15775,39,technician,university.degree,1,jul,267,5,0,0,nonexistent,1.4,-42.7,0
15776,55,retired,high.school,1,jul,609,6,0,0,nonexistent,1.4,-42.7,0
15777,55,admin.,high.school,1,jul,170,3,0,0,nonexistent,1.4,-42.7,0
15778,48,retired,basic.4y,1,jul,780,2,0,0,nonexistent,1.4,-42.7,0
15779,52,entrepreneur,basic.9y,1,jul,165,5,0,0,nonexistent,1.4,-42.7,0
15780,36,technician,professional.course,1,jul,314,4,0,0,nonexistent,1.4,-42.7,0
15781,48,housemaid,university.degree,1,jul,306,6,0,0,nonexistent,1.4,-42.7,0
15782,47,services,basic.6y,1,jul,320,3,0,0,nonexistent,1.4,-42.7,0
15783,43,unemployed,basic.9y,1,jul,39,9,0,0,nonexistent,1.4,-42.7,0
15784,34,admin.,university.degree,1,jul,151,7,0,0,nonexistent,1.4,-42.7,0
15785,57,retired,high.school,1,jul,377,2,0,0,nonexistent,1.4,-42.7,0
15786,41,admin.,high.school,1,jul,76,3,0,0,nonexistent,1.4,-42.7,0
15787,55,technician,basic.9y,1,jul,72,6,0,0,nonexistent,1.4,-42.7,0
15788,45,self-employed,university.degree,1,jul,890,4,0,0,nonexistent,1.4,-42.7,1
15789,43,services,high.school,0,jul,118,8,0,0,nonexistent,1.4,-42.7,0
15790,45,self-employed,university.degree,1,jul,168,4,0,0,nonexistent,1.4,-42.7,0
15791,56,services,high.school,1,jul,167,6,0,0,nonexistent,1.4,-42.7,0
15792,48,admin.,university.degree,1,jul,472,3,0,0,nonexistent,1.4,-42.7,0
15793,54,self-employed,high.school,0,jul,178,4,0,0,nonexistent,1.4,-42.7,0
15794,46,admin.,professional.course,1,jul,276,2,0,0,nonexistent,1.4,-42.7,0
15795,60,retired,professional.course,1,jul,131,7,0,0,nonexistent,1.4,-42.7,0
15796,56,blue-collar,basic.9y,1,jul,123,3,0,0,nonexistent,1.4,-42.7,0
15797,54,housemaid,basic.4y,1,jul,50,4,0,0,nonexistent,1.4,-42.7,0
15798,50,admin.,university.degree,1,jul,85,9,0,0,nonexistent,1.4,-42.7,0
15799,53,blue-collar,high.school,1,jul,209,4,0,0,nonexistent,1.4,-42.7,0
15800,58,admin.,university.degree,1,jul,97,6,0,0,nonexistent,1.4,-42.7,0
15801,46,self-employed,university.degree,1,jul,152,4,0,0,nonexistent,1.4,-42.7,0
15802,44,technician,professional.course,0,jul,107,3,0,0,nonexistent,1.4,-42.7,0
15803,46,management,basic.9y,1,jul,488,4,0,0,nonexistent,1.4,-42.7,0
15804,43,unemployed,basic.9y,1,jul,265,4,0,0,nonexistent,1.4,-42.7,0
15805,40,blue-collar,basic.9y,1,jul,504,4,0,0,nonexistent,1.4,-42.7,0
15806,26,admin.,university.degree,0,jul,127,7,0,0,nonexistent,1.4,-42.7,0
15807,53,blue-collar,high.school,1,jul,136,2,0,0,nonexistent,1.4,-42.7,0
15808,55,services,high.school,1,jul,164,7,0,0,nonexistent,1.4,-42.7,0
15809,48,retired,basic.4y,1,jul,110,4,0,0,nonexistent,1.4,-42.7,0
15810,53,blue-collar,high.school,1,jul,243,2,0,0,nonexistent,1.4,-42.7,0
15811,36,housemaid,basic.4y,1,jul,120,6,0,0,nonexistent,1.4,-42.7,0
15812,57,admin.,professional.course,1,jul,127,6,0,0,nonexistent,1.4,-42.7,0
15813,42,housemaid,basic.4y,0,jul,122,3,0,0,nonexistent,1.4,-42.7,0
15814,40,admin.,university.degree,1,jul,206,10,0,0,nonexistent,1.4,-42.7,0
15815,39,admin.,high.school,0,jul,210,3,0,0,nonexistent,1.4,-42.7,0
15816,49,technician,high.school,0,jul,126,8,0,0,nonexistent,1.4,-42.7,0
15817,54,housemaid,basic.4y,1,jul,125,2,0,0,nonexistent,1.4,-42.7,0
15818,39,admin.,high.school,0,jul,215,3,0,0,nonexistent,1.4,-42.7,0
15819,50,technician,professional.course,1,jul,173,8,0,0,nonexistent,1.4,-42.7,0
15820,49,blue-collar,basic.6y,1,jul,786,4,0,0,nonexistent,1.4,-42.7,0
15821,57,retired,high.school,1,jul,193,9,0,0,nonexistent,1.4,-42.7,0
15822,50,blue-collar,basic.9y,1,jul,215,3,0,0,nonexistent,1.4,-42.7,0
15823,43,blue-collar,basic.9y,1,jul,393,2,0,0,nonexistent,1.4,-42.7,0
15824,53,retired,university.degree,1,jul,62,4,0,0,nonexistent,1.4,-42.7,0
15825,38,self-employed,high.school,0,jul,121,5,0,0,nonexistent,1.4,-42.7,0
15826,45,technician,high.school,1,jul,88,5,0,0,nonexistent,1.4,-42.7,0
15827,39,admin.,high.school,1,jul,858,6,0,0,nonexistent,1.4,-42.7,0
15828,55,blue-collar,basic.4y,1,jul,82,3,0,0,nonexistent,1.4,-42.7,0
15829,50,self-employed,high.school,1,jul,119,6,0,0,nonexistent,1.4,-42.7,0
15830,32,blue-collar,high.school,0,jul,480,8,0,0,nonexistent,1.4,-42.7,0
15831,42,technician,professional.course,1,jul,179,6,0,0,nonexistent,1.4,-42.7,0
15832,46,admin.,university.degree,1,jul,62,7,0,0,nonexistent,1.4,-42.7,0
15833,57,admin.,professional.course,1,jul,47,7,0,0,nonexistent,1.4,-42.7,0
15834,29,technician,professional.course,1,jul,62,3,0,0,nonexistent,1.4,-42.7,0
15835,57,admin.,university.degree,0,jul,168,1,0,0,nonexistent,1.4,-42.7,0
15836,39,admin.,university.degree,1,jul,60,1,0,0,nonexistent,1.4,-42.7,0
15837,53,technician,professional.course,1,jul,114,1,0,0,nonexistent,1.4,-42.7,0
15838,55,technician,basic.9y,1,jul,234,4,0,0,nonexistent,1.4,-42.7,0
15839,45,management,university.degree,1,jul,192,1,0,0,nonexistent,1.4,-42.7,0
15840,53,blue-collar,high.school,1,jul,118,7,0,0,nonexistent,1.4,-42.7,0
15841,51,services,high.school,1,jul,158,1,0,0,nonexistent,1.4,-42.7,0
15842,31,blue-collar,professional.course,0,jul,186,1,0,0,nonexistent,1.4,-42.7,0
15843,43,admin.,high.school,1,jul,215,5,0,0,nonexistent,1.4,-42.7,0
15844,36,admin.,university.degree,1,jul,54,1,0,0,nonexistent,1.4,-42.7,0
15845,50,management,high.school,1,jul,36,1,0,0,nonexistent,1.4,-42.7,0
15846,46,admin.,university.degree,1,jul,146,1,0,0,nonexistent,1.4,-42.7,0
15847,54,housemaid,professional.course,1,jul,604,2,0,0,nonexistent,1.4,-42.7,0
15848,33,entrepreneur,university.degree,1,jul,303,1,0,0,nonexistent,1.4,-42.7,0
15849,48,retired,basic.4y,1,jul,32,4,0,0,nonexistent,1.4,-42.7,0
15850,36,admin.,university.degree,1,jul,874,1,0,0,nonexistent,1.4,-42.7,1
15851,60,retired,basic.4y,0,jul,50,1,0,0,nonexistent,1.4,-42.7,0
15852,53,blue-collar,basic.4y,1,jul,648,2,0,0,nonexistent,1.4,-42.7,1
15853,54,management,university.degree,0,jul,44,1,0,0,nonexistent,1.4,-42.7,0
15854,36,technician,professional.course,1,jul,71,2,0,0,nonexistent,1.4,-42.7,0
15855,43,admin.,university.degree,1,jul,101,3,0,0,nonexistent,1.4,-42.7,0
15856,36,blue-collar,basic.6y,1,jul,109,1,0,0,nonexistent,1.4,-42.7,0
15857,43,management,university.degree,1,jul,76,1,0,0,nonexistent,1.4,-42.7,0
15858,49,admin.,university.degree,1,jul,90,4,0,0,nonexistent,1.4,-42.7,0
15859,54,management,university.degree,1,jul,218,1,0,0,nonexistent,1.4,-42.7,0
15860,36,blue-collar,basic.6y,1,jul,164,1,0,0,nonexistent,1.4,-42.7,0
15861,57,admin.,university.degree,0,jul,7,4,0,0,nonexistent,1.4,-42.7,0
15862,45,self-employed,university.degree,1,jul,69,4,0,0,nonexistent,1.4,-42.7,0
15863,55,entrepreneur,university.degree,1,jul,122,5,0,0,nonexistent,1.4,-42.7,0
15864,57,admin.,high.school,1,jul,162,1,0,0,nonexistent,1.4,-42.7,0
15865,54,housemaid,basic.4y,1,jul,179,2,0,0,nonexistent,1.4,-42.7,0
15866,42,management,high.school,1,jul,179,5,0,0,nonexistent,1.4,-42.7,0
15867,54,blue-collar,illiterate,1,jul,83,1,0,0,nonexistent,1.4,-42.7,0
15868,59,retired,university.degree,1,jul,165,1,0,0,nonexistent,1.4,-42.7,0
15869,50,services,high.school,1,jul,301,1,0,0,nonexistent,1.4,-42.7,0
15870,59,retired,university.degree,1,jul,466,1,0,0,nonexistent,1.4,-42.7,0
15871,50,services,high.school,1,jul,117,1,0,0,nonexistent,1.4,-42.7,0
15872,47,services,professional.course,0,jul,165,1,0,0,nonexistent,1.4,-42.7,0
15873,47,services,professional.course,1,jul,318,1,0,0,nonexistent,1.4,-42.7,0
15874,46,admin.,university.degree,1,jul,112,2,0,0,nonexistent,1.4,-42.7,0
15875,45,housemaid,basic.4y,1,jul,241,4,0,0,nonexistent,1.4,-42.7,0
15876,52,entrepreneur,high.school,1,jul,710,1,0,0,nonexistent,1.4,-42.7,1
15877,55,blue-collar,basic.9y,1,jul,80,1,0,0,nonexistent,1.4,-42.7,0
15878,50,technician,professional.course,1,jul,116,1,0,0,nonexistent,1.4,-42.7,0
15879,55,retired,high.school,1,jul,609,3,0,0,nonexistent,1.4,-42.7,0
15880,50,technician,professional.course,1,jul,106,1,0,0,nonexistent,1.4,-42.7,0
15881,54,housemaid,basic.4y,1,jul,164,4,0,0,nonexistent,1.4,-42.7,0
15882,49,housemaid,basic.4y,1,jul,129,1,0,0,nonexistent,1.4,-42.7,0
15883,47,services,basic.4y,1,jul,149,2,0,0,nonexistent,1.4,-42.7,0
15884,60,retired,basic.4y,1,jul,600,1,0,0,nonexistent,1.4,-42.7,1
15885,46,admin.,university.degree,1,jul,206,2,0,0,nonexistent,1.4,-42.7,0
15886,60,retired,high.school,1,jul,102,2,0,0,nonexistent,1.4,-42.7,0
15887,42,admin.,basic.9y,0,jul,75,1,0,0,nonexistent,1.4,-42.7,0
15888,53,technician,professional.course,1,jul,124,1,0,0,nonexistent,1.4,-42.7,0
15889,53,entrepreneur,university.degree,1,jul,893,1,0,0,nonexistent,1.4,-42.7,1
15890,47,services,high.school,1,jul,43,1,0,0,nonexistent,1.4,-42.7,0
15891,42,admin.,basic.9y,1,jul,336,1,0,0,nonexistent,1.4,-42.7,0
15892,30,services,basic.9y,1,jul,70,2,0,0,nonexistent,1.4,-42.7,0
15893,46,admin.,university.degree,1,jul,55,2,0,0,nonexistent,1.4,-42.7,0
15894,47,services,high.school,1,jul,293,1,0,0,nonexistent,1.4,-42.7,0
15895,41,admin.,university.degree,1,jul,184,2,0,0,nonexistent,1.4,-42.7,0
15896,60,technician,professional.course,1,jul,82,1,0,0,nonexistent,1.4,-42.7,0
15897,43,services,university.degree,1,jul,135,1,0,0,nonexistent,1.4,-42.7,0
15898,43,admin.,university.degree,1,jul,24,1,0,0,nonexistent,1.4,-42.7,0
15899,43,admin.,university.degree,1,jul,497,1,0,0,nonexistent,1.4,-42.7,0
15900,36,admin.,university.degree,1,jul,97,1,0,0,nonexistent,1.4,-42.7,0
15901,38,services,high.school,1,jul,55,1,0,0,nonexistent,1.4,-42.7,0
15902,41,admin.,high.school,1,jul,60,3,0,0,nonexistent,1.4,-42.7,0
15903,39,admin.,high.school,1,jul,48,2,0,0,nonexistent,1.4,-42.7,0
15904,34,housemaid,university.degree,1,jul,132,1,0,0,nonexistent,1.4,-42.7,0
15905,46,housemaid,professional.course,1,jul,167,2,0,0,nonexistent,1.4,-42.7,0
15906,43,admin.,high.school,1,jul,197,1,0,0,nonexistent,1.4,-42.7,0
15907,46,admin.,high.school,1,jul,98,6,0,0,nonexistent,1.4,-42.7,0
